TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE,lat,lng,census_subnit
RR,12,3112809077,Retro,"SHOP G, G/F., TUNG KAI BUILDING, NO. 160 JAFFE ROAD, WANCHAI, HONG KONG",,2024-09-26,22.278676611501112,114.17442175288426,75.0
RR,12,3112809086,Major & Minor,"PORTION A OF G/F., NOS. 41-49 HENNESSY ROAD, WAN CHAI, HONG KONG",,2024-10-09,22.27784315695885,114.17056473631902,77.0
RR,12,3112809095,ALLEY COFFEE,"SHOP A, G/F., NO. 1 KING SING STREET, WAN CHAI, HONG KONG",,2024-10-17,22.27411128220805,114.1742748181216,90.0
RR,12,3112809101,BIANG BIANG NOODLES,"G/F., 55 JOHNSTON ROAD, WAN CHAI, HONG KONG",,2024-10-19,22.27671604243885,114.1713212030806,79.0
RR,12,3112809110,Matchali,"GROUND FLOOR, NO. 5 MOON STREET, WAN CHAI, HONG KONG",,2024-10-24,22.2763856697252,114.16847110454388,87.0
RR,12,3112809129,永豪麵家,"SHOP A, G/F., WINNER COMMERCIAL BUILDING, 401-403 LOCKHART ROAD, WAN CHAI, HONG KONG",,2024-10-23,22.279834906700927,114.18021783893003,102.0
RR,12,3112809147,BLOOMS COFFEE,"PORTION A OF SHOP G05A & PORTION A OF SHOP G05B AT G/F, HOPEWELL CENTRE, 183 QUEEN'S ROAD EAST, WAN CHAI, HONG KONG",,2024-11-08,22.27467056469743,114.17158649031614,84.0
RR,12,3112809156,ARGYROS,"ROOM 603, 6/F., BARTLOCK CENTRE, 3 YIU WA STREET, CAUSEWAY BAY, HONG KONG",,2024-11-13,22.277704436461303,114.18220116485946,94.0
RR,12,3112809165,CLUB TIPSY,"22/F, 208 JOHNSTON, 206-212 JOHNSTON ROAD, WAN CHAI, HONG KONG",,2024-12-05,22.27739460447199,114.17618626673132,91.0
RR,12,3112809174,UNCLE MING'S,"25/F (PORTION A AND PORTION B), AKI HONG KONG MGALLERY, 239 JAFFE ROAD, WAN CHAI, HONG KONG",,2025-01-02,22.27922202194074,114.17691235159378,76.0
RR,12,3112809183,LUNGO,"SHOP H, G/F., PO WING BUILDING, 6-16 SHELL STREET, NORTH POINT, HONG KONG",,2025-01-03,22.287046360916943,114.19211578284956,182.0
RR,12,3112809192,VIET,"GROUND FLOOR, NO. 12 MIN FAT STREET, HAPPY VALLEY, HONG KONG",,2025-01-08,22.26884359133841,114.18656260435772,151.0
RR,12,3112809208,袁記雲餃,"SHOP B2, G/F, BLOCK 1, THE ZENITH, NO. 3 WAN CHAI ROAD, WAN CHAI, HONG KONG",,2025-01-16,22.27520725795776,114.17410290528744,98.0
RR,12,3112809217,BLOOMS COFFEE,"KIOSK A, 11/F., TIMES SQUARE, 1 MATHESON STREET, CAUSEWAY BAY, HONG KONG",,2024-01-17,22.27834359848795,114.1825038353831,94.0
RR,12,3112809226,Preface Coffee & Wine,"SHOP NO. 1, G/F., & SHOP NO. 2, 1/F., THE SHARP, NO. 11 SHARP STREET EAST, CAUSEWAY BAY, HONG KONG",,2024-01-19,22.277941518592627,114.18238841657636,94.0
RR,12,3112809235,JQK,"10/F., EVERNEW HOUSE, 485 LOCKHART ROAD, CAUSEWAY BAY, HONG KONG",,2024-01-19,22.28071685055305,114.1827070127161,165.0
RR,12,3112809244,Monte Carlo Whisky Club,"PORTION A OF FLAT ROOF & 38/F, THE SHARP, 11 SHARP STREET EAST, CAUSEWAY BAY, HONG KONG",,2024-01-30,22.277941518592627,114.18238841657636,94.0
RR,12,3112809253,VICTORIA 22,"22/F., SUGAR+, 25-31 SUGAR STREET, CAUSEWAY BAY, HONG KONG",,2024-02-12,22.280112431515064,114.1869106209776,167.0
RR,12,3112809262,Coffee Hermosa,"PORTION A OF SHOP NO. 3 ON G/F, KAM TAO, NGAN TAO & HOI TAO BUILDINGS, NO. 6E WHITFIELD ROAD, HONG KONG AND SHOP NO. 31B ON G/F,  KAM TAO, NGAN TAO & HOI TAO BUILDINGS, NO. 7 WATSON ROAD, HONG KONG",,2024-03-01,22.2865208473521,114.1910076977906,181.0
RR,12,3112809271,STICKS & FIRE,"SHOP 6 & 7, G/F, THE CONSONANCE, 23 JUPITER STREET, NORTH POINT, HONG KONG",,2024-03-08,22.28623071791894,114.19205392440408,186.0
RR,12,3112809280,WATERFALL BAR,"11/F (PORTION A), GRAND HYATT HONG KONG, 1 HARBOUR ROAD, WAN CHAI, HONG KONG",,2024-03-14,22.28133183078903,114.1721251952332,106.0
RR,12,3112809299,Ciuzauese,"SHOP E, G/F, QUEEN'S CENTRE, NOS. 58-64 QUEEN'S ROAD EAST, HONG KONG",,2024-03-16,22.276844872290667,114.16926244002268,81.0
RR,12,3112809305,Hans & Gretel,"SHOP 6-8, G/F & 1/F, YEE ON BUILDING, 26 EAST POINT ROAD, CAUSEWAY BAY, HONG KONG",,2024-03-26,22.281002505813262,114.1844175076971,163.0
RR,12,3112809323,A BASIC COFFEE PRODUCTION,"SHOP NO. 2, G/F., ON HING MANSION, 156-164 QUEEN'S ROAD EAST, 3-4 MING YAN LANE, 2-4 TAI WONG STREET EAST, WAN CHAI, HONG KONG",,2024-04-02,22.27556114190984,114.17128893275338,83.0
RR,12,3112809332,BLTN,"G/F, LEI WEN COURT, NO. 27 HAVEN STREET, CAUSEWAY BAY, HONG KONG",,2024-04-10,22.27749954083818,114.18698438172557,170.0
RR,12,3112809341,THE UPPER PINERY,"18/F, UNIVERSAL HOUSE, 229-230 GLOUCESTER ROAD, WAN CHAI, HONG KONG",,2024-04-12,22.28048555193492,114.18028430742226,100.0
RR,12,3112809350,LA VINA,"SHOP NO. G-09, GROUND FLOOR, WORLD TRADE CENTRE, 280 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",,2024-04-23,22.28170746577983,114.1840915354826,163.0
RR,12,3112809369,1011 SIPTEA,"SHOP 5, G/F, THE GOLDMARK, 502 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG",,2024-05-02,22.279923587236524,114.18425355767096,168.0
RR,12,3112809378,T.W.I.G.,"SHOP A2, G/F,  NO. 4 SWATOW STREET, WANCHAI, HONG KONG",,2024-05-14,22.27541366232346,114.17164499600028,84.0
RR,12,3112809387,Starbucks Coffee,"SHOP G8, G9 & PORTION B OF G10, G/F, C C WU BUILDING, 302-308 HENNESSY ROAD, WAN CHAI, HONG KONG",,2024-05-14,22.27809000000008,114.17775000000006,92.0
RR,12,3112809396,MANERS COFFEE,"SHOP NO. L2-18, LEVEL 2, THE WORLD TRADE CENTRE, 280 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",,2024-05-18,22.28170746577983,114.1840915354826,163.0
RR,12,3112809402,COVA CAFFE - RISTORANTE,"SHOP NO. G08, GROUND FLOOR, WORLD TRADE CENTRE, 280 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",,2024-05-22,22.28170746577983,114.1840915354826,163.0
RR,12,3112809411,EXOTICA GELATEA,"G/F, 49 SHARP STREET EAST, CAUSEWAY BAY, HONG KONG",,2024-05-24,22.27762635903322,114.18153840777536,94.0
RR,12,3112809420,ELLIE'S,"SHOP 7, G/F., BELLE HOUSE, NO. 23-31, WHITFIELD ROAD, & NO. 104, HING FAT STREET, TIN HAU, HONG KONG",,2024-05-29,22.28589607043466,114.1905937130519,182.0
RR,12,3112809439,Lady M,"SHOP NOS. L2-08 AND L2-19 ON LEVEL 2 OF THE WORLD TRADE CENTRE, 280 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",,2024-06-15,22.28170746577983,114.1840915354826,163.0
RR,12,3112809448,H+ CAFE,"SHOP ON GROUND FLOOR OF TAKAN LODGE, 199 JOHNSTON ROAD, WAN CHAI, HONG KONG",,2024-07-03,22.277202611918185,114.17540453103156,91.0
RR,12,3112809457,AERA,"G/F, 6 STEWART ROAD, WAN CHAI, HONG KONG",,2024-07-11,22.279006355572022,114.1769063166235,101.0
RR,12,3112809466,DEJOYE,"SHOP A, G/F, LEE CHEONG BUILDING, NOS. 218, 218A, 220, 220A & 220B WAN CHAI ROAD, HONG KONG",,2024-07-19,22.27781064879023,114.17886380609303,96.0
RR,12,3112809475,JJ,"13/F, OLIV, 15 SHARP STREET EAST, CAUSEWAY BAY, HONG KONG",,2024-08-20,22.27787123633449,114.18225707215362,94.0
RR,12,3112809484,OWO,"SHOP 1, G/F, DOMINION CENTRE, NOS. 43-59 QUEEN'S ROAD EAST, HONG KONG",,2024-09-06,22.27648608492524,114.16915096071044,87.0
RR,12,3112809493,潮發牛什粉麵,"G/F, 514 LOCKHART ROAD, CAUSEWAY BAY, HONG KONG",,2024-09-18,22.2805113681967,114.18353053470304,165.0
RR,12,3112809518,HAN+ CULTURAL EXPERIENCE CENTRE,"25/F, SUGAR+, 25-31 SUGAR STREET, CAUSEWAY BAY, HONG KONG",,2024-10-03,22.280112431515064,114.1869106209776,167.0
RR,12,3112809527,BLESS,"28/F, ONE CONTINENTAL, 232 WAN CHAI ROAD, WAN CHAI, HONG KONG",,2024-10-09,22.278083382303866,114.17910120178902,99.0
RR,12,3112809536,大囍麵家,"SHOP F, GROUND FLOOR, TOP VIEW MANSION, NO. 10 CANAL ROAD WEST, CAUSEWAY BAY, HONG KONG",,2024-10-10,22.27872170614019,114.18095133927692,93.0
RR,12,3112809545,Zero One Coffee & Roastery,"G/F, NO. 77 QUEEN'S ROAD EAST, WAN CHAI, HONG KONG",,2024-10-24,22.276183079125445,114.16977490958284,83.0
RR,12,3112809563,COMEBUYTEA,"SHOP 1, G/F, 145 HENNESSY ROAD, WAN CHAI, HONG KONG",,2024-11-06,22.27783829545501,114.1730653933124,78.0
RR,12,3112809572,Creo by Brentwood,"G/F., 6 SING WOO ROAD, HAPPY VALLEY, HONG KONG",,2024-11-13,22.26969234285396,114.18474926342476,141.0
RR,12,3112809581,Pan de Pain,"SHOP NO. B215, BASEMENT 2, TIMES SQUARE, 1 MATHESON STREET, CAUSEWAY BAY, HONG KONG",,2024-11-15,22.27834359848795,114.1825038353831,94.0
RR,12,3112809590,THE VIBE ROOM,"SHOP A, G/F, SOUNDWILL PLAZA II-MIDTOWN, 1-23 TANG LUNG STREET, CAUSEWAY BAY, HONG KONG",,2024-11-16,22.27893754014696,114.18179807913572,94.0
RR,12,3112809606,SICK BURGER CWB HAVEN,"GROUND FLOOR, 31 HAVEN STREET, HONG KONG",,2024-11-28,22.27749954083818,114.18698438172557,170.0
RR,12,3112809615,Afternoon Tea Tearoom,"SHOP NO. L3-08, LEVEL 3, THE WORLD TRADE CENTRE, 280 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",,2024-12-12,22.28170746577983,114.1840915354826,163.0
RR,12,3112809624,MENGOKORO KUNIMOTO,"SHOP 2A, GROUND FLOOR, WING HING BUILDING, 6-12 SPRING GARDEN LANE, WAN CHAI, HONG KONG",,2024-12-27,22.276063720824222,114.17294720847764,85.0
RR,12,3912809996,阿一豬扒酸辣米線,"G/F, 227 JAFFE ROAD, WAN CHAI, HONG KONG",,2024-01-19,22.27910777660045,114.17610919763156,76.0
RR,12,3912810006,(no record found),"G/F., 23 QUEEN'S ROAD EAST, WAN CHAI, HONG KONG",,2024-01-27,22.276965026872688,114.16852558691454,87.0
RR,12,3912810015,Junko,"17/F., HENRY HOUSE, NO. 42 YUN PING ROAD, CAUSEWAY BAY, HONG KONG",,2024-02-01,22.27924599418381,114.18459486876829,169.0
RR,12,3912810024,CAFLEX,"G/F., NO. 15A MATHESON STREET, CAUSEWAY BAY, HONG KONG",,2024-02-03,22.277583653236547,114.1824329244822,94.0
RR,12,3912810033,(no record found),"UNIT 01, 10/F, CHUANG'S ENTERPRISES BUILDING, 382 LOCKHART ROAD, WAN CHAI, HONG KONG",,2024-02-06,22.2792731515501,114.17979019423008,102.0
RR,12,3912810042,LUNGO,"SHOP C, G/F., WINLAND SQUARE, 314-324 HENNESSY ROAD, WAN CHAI, HONG KONG",,2024-02-24,22.27815416747619,114.17837507751692,99.0
RR,12,3912810051,GARIGUETTE,"SHOP D, G/F, 42-48 PATERSON STREET, FASHION WALK, CAUSEWAY BAY, HONG KONG",,2024-03-04,22.28170457402324,114.18527304855422,164.0
RR,12,3912810060,Jinro Theme Store,"PORTIONS A & B OF SHOP B, G/F., VINCENT HOUSE, NOS. 513-515 LOCKHART ROAD, CAUSEWAY BAY, HONG KONG",,2024-03-17,22.28078361241184,114.18345677395511,165.0
RR,12,3912810079,SCORPIO,"UNIT 05-06, 11/F., JUPITER TOWER, NO. 9 JUPITER STREET, NORTH POINT, HONG KONG",,2024-03-28,22.28626374261745,114.19233220358956,186.0
RR,12,3912810088,(no record found),"4/F., OLIV, 15-21 SHARP STREET EAST, CAUSEWAY BAY, HONG KONG",,2024-04-24,22.27787123633449,114.18225707215362,94.0
RR,12,3912810097,(no record found),"9/F., UNIVERSAL HOUSE, NOS. 229 AND 230 GLOUCESTER ROAD, WAN CHAI, HONG KONG",,2024-04-26,22.28048555193492,114.18028430742226,100.0
RR,12,3912810103,(no record found),"18/F, ALLWAYS CENTRE, 468 JAFFE ROAD, CAUSEWAY BAY, HONG KONG",,2024-04-29,22.28066463129626,114.18194669027906,100.0
RR,12,3912810112,PACIFIC COFFEE,"SHOP 101, 1/F,  SHOPPING ARCADE, CONVENTION PLAZA, 1 HARBOUR ROAD, WAN CHAI, HONG KONG",,2024-04-30,22.28080100486092,114.1722418713254,106.0
RR,12,3912810121,Starbucks Coffee,"SHOP NO. L4-09 & L4-19, LEVEL 4, THE WORLD TRADE CENTRE, 280 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",,2024-05-15,22.28170746577983,114.1840915354826,163.0
RR,12,3912810130,INJOI,"PORTION A OF G/F, HENG SHAN CENTRE, NO. 141-145 QUEEN'S ROAD EAST, WAN CHAI, HONG KONG",,2024-05-15,22.275125534401795,114.1711939657904,83.0
RR,12,3912810149,bogu,"PORTION A OF SHOP B, G/F, SZE HAI BUILDING, NOS. 12-13 SHEPHERD STREET, TAI HANG, HONG KONG",,2024-05-22,22.27823760932229,114.19189693135765,158.0
RR,12,3912810158,Karasibi Beef Bone Ramen KIKANBO,"G/F, 528 JAFFE ROAD, CAUSEWAY BAY, HONG KONG",,2024-05-28,22.280999572147152,114.18404526737709,165.0
RR,12,3912810167,(no record found),"SHOP NOS. B106-B107, B1/F., HYSAN PLACE, NO. 500 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG",,2024-06-13,22.279801169540647,114.18380051580436,168.0
RR,12,3912810176,(no record found),"SHOP NO. B101A ON THE BASEMENT ONE FLOOR, HYSAN PLACE, NO. 500 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG",,2024-06-27,22.279801169540647,114.18380051580436,168.0
RR,92,3192000036,康樂,"BLOCK D, TSUEN FAT MANSION, TSUEN HING PATH, G/F., HOI PA STREET, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.372521824376904,114.11547233076556,990.0
RR,92,3192000090,雲南,"96B HEUNG WO STREET, G/F, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.37132216448491,114.1120943399668,997.0
RR,92,3192000115,嘉樂,"40 SAN TSUEN STREET, G/F, SHOP B, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.3695374896608,114.11472709575423,999.0
RR,92,3192000179,牛欄牛什粉麵,"132 SHA TSUI ROAD, G/F., TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.372132233517306,114.11173173883545,997.0
RR,92,3192000188,廣發,"SHOP NO. 4-5, SHEK FONG HOUSE, G/F., SHEK WAI KOK ESTATE, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.37466377782387,114.12404441932404,1022.0
RR,92,3192000258,PENANG SPICY GARDEN,"SHOP NO. 5, G/F, CHEONG ON BUILDING, 186-200 SAI LAU KOK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.37131000000005,114.12009,1002.0
RR,92,3192000267,花姐廚房,"SHOP NO. 4, G/F, CHEONG ON BUILDING, TSUEN CHEONG CENTRE, 186-200 SAI LAU KOK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.371355859735687,114.1199242109991,1002.0
RR,92,3192000276,為食貓車仔麵,"SHOP S52, UPPER G/F, SHOPPING CENTRE, TSUEN WAN CENTRE, 87-105 TSUEN KING CIRCUIT, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.37821766286073,114.1072735721745,979.0
RR,92,3192000285,蘭香,"G/F, 36 SAN TSUEN STREET, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.369587487713247,114.11463548155253,999.0
RR,92,3192000319,木馬茶座,"G/F, NO. 28 KWOK SHUI ROAD, HAM TIN VILLAGE, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.37172679590846,114.12911519139315,1020.0
RR,92,3192000337,千色車仔麵,"G/F., NO. 49 SHIU WO STREET, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.371670432561857,114.11858235211974,994.0
RR,92,3192000346,超記,"NO. 30, G/F., BLOCK B, WAH TAT BUILDING, HOI PA STREET, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.37371586839376,114.11203315207364,991.0
RR,92,3192000373,Tso Kung Tam Outdoor Recreation Centre,"LEVEL 1 (PORTION) & LEVEL 2 (PORTION)TSO KUNG TAM OUTDOOR RECREATION CENTRE, ROUTE TWISK, TSO KUNG TAM, TSUEN WAN, NEW TERRITORIES",,2024-06-30,22.38596547506096,114.10604579099736,979.0
RR,92,3192000425,富裕,"SHOP NO. 3, G/F, NO. 47 TAI PA STREET, TSUEN WAN, NEW TERRITORIES",,2024-03-21,22.37158057855981,114.111255479097,997.0
RR,92,3192000461,上海津味,"SHOP NOS. 53-54, WEALTHY GARDEN SHOPPING ARCADE, PLOT B, TSUEN KWAI STREET, TSUEN WAN, NEW TERRITORIES",,2024-07-10,22.36949000000004,114.12165000000005,996.0
RR,92,3192000470,發太,"SHOP NO.9 (PORTION) & 10 (PORTION), ON FU BUILDING, G/F, LO TAK COURT, TSUEN WAN, NEW TERRITORIES",,2024-07-27,22.37323191022293,114.11570542989227,990.0
RR,92,3192000489,鴻記餐廳,"G/F, 61, SHAM TSENG AND THE OUTSIDE SEATING ACCOMODATION AT SHOP FRONT, TSUEN WAN, NEW TERRITORIES",#A,2024-12-19,22.370309176000035,114.06104892500002,1061.0
RR,92,3192000504,榮記茶餐廳,"SHOP NO. 60、63 & 63A, G/F, PODIUM B, WEALTHY GARDEN, TSUEN WAN, NEW TERRITORIES",,2024-11-24,22.36921235200004,114.12172488600004,996.0
RR,92,3192000665,阿甘車仔麵,"SHOP NO. 120C, G/F, PODIUM B OF RIVIERA GARDENS, TSUEN WAN, NEW TERRITORIES",,2024-03-21,22.36296395453807,114.11329374730312,1008.0
RR,92,3192000692,Sweeties Dessert,"SHOP NO. 13B AND 15, G/F, PLOT A, WEALTHY SHOPPING ARCADE, 10A TSUEN KWAI STREET, TSUEN WAN, NEW TERRITORIES",,2024-09-28,22.369197813034617,114.12178541259924,996.0
RR,92,3192000762,山西刀削麵店,"G/F, BLOCK B, TSUEN FAT BUILDING, 15 TSUEN HING PATH, TSUEN WAN, NEW TERRITORIES",,2024-08-29,22.372521824376904,114.11547233076556,990.0
RR,92,3192000896,GOD OF COOKERY,"SHOP B86-B87, 1/F, TSUEN FUNG CENTRE, 144-172 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-07-16,22.371670432561857,114.11858235211974,994.0
RR,92,3192000957,蘭苑饎館,"SHOP NO. 10, G/F, BRIGHTON PLACE, 23 SHIU WO STREET, TSUEN WAN, NEW TERRITORIES",,2024-09-12,22.372343289839264,114.11739421734468,993.0
RR,92,3192000975,良記粉麵,"G/F, NO. 53 SHAM TSENG VILLAGE, TSUEN WAN, NEW TERRITORIES",,2024-10-27,22.367404923945383,114.05889892673996,1061.0
RR,92,3192001020,認真棧,"SHOP P8A, LEVEL 1, PARK ISLAND-PIER, 8 PAK LAI ROAD, MA WAN, TSUEN WAN, NEW TERRITORIES",,2024-05-05,22.354128701777256,114.0627569491336,1741.0
RR,92,3192001057,川味美食,"SHOP NOS. 43, 44 & 64, 1/F, CHEONG NING ARCADE, TSUEN CHEONG CENTRE, 202-216 SAI LAU KOK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-07-06,22.3709512652694,114.12033056566509,1002.0
RR,92,3192800153,Bar Pacific,"G/F., NO. 415 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-12-27,22.37475074006932,114.11242483840904,989.0
RR,92,3192800180,越斗越南湯粉,"SHOP D, G/F, FULLYTECH CENTRE, 18 TAK HOI STREET, TSUEN WAN, NEW TERRITORIES",,2024-05-03,22.369987807408904,114.11739949794368,1005.0
RR,92,3192800199,香港仔一品魚旦大王,"G/F, 131 CHUEN LUNG STREET, TSUEN WAN, NEW TERRITORIES",,2024-07-31,22.36874946503376,114.11507175961282,999.0
RR,92,3192800214,Chuen Mei Delicious,"SHOP F1, G/F, FULLYTECH CENTRE, 18 TAK HOI STREET, TSUEN WAN, NEW TERRITORIES",,2024-11-07,22.369987807408904,114.11739949794368,1005.0
RR,92,3192800232,香港仔魚旦王(章記),"G/F, 277 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",,2024-02-12,22.36959913855865,114.1172670638735,1005.0
RR,92,3192800241,Bar Pacific,"SHOP F8, G/F, DD 449, LOT 2134, SHEK PIK RESETTLEMENT, BLOCK F, 12-26 LUEN YAN STREET, TSUEN WAN, NEW TERRITORIES",,2024-02-13,22.36780553700765,114.11747803637638,1007.0
RR,92,3192800427,Euro Go Go,"SHOP UNIT S31-32, LUK YEUNG GALLERIA, 22-26 WAI TSUEN ROAD, TSUEN WAN, NEW TERRITORIES",,2024-05-08,22.373025744395804,114.11922893213074,1003.0
RR,92,3192800472,重慶燒,"SHOP F2, G/F, FULLYTECH CENTRE, 18 TAK HOI STREET, TSUEN WAN, NEW TERRITORIES",,2024-07-14,22.369987807408904,114.11739949794368,1005.0
RR,92,3192800481,HUGA BAR,"SHOP B7, G/F, BLOCK B, SHEK PIK RESETTLEMENT , 85-99 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-07-23,22.367731692440685,114.11661210195932,1006.0
RR,92,3192800506,棠記雲吞麵,"G/F, 234 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",,2024-08-18,22.37028783763307,114.11532740765966,999.0
RR,92,3192800597,荃豐撈麵,"SHOP GA28-34, G/F, TSUEN FUNG CENTRE SHOPPING ARCADE, 144-172 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-05-05,22.370317305413103,114.12118116917904,1002.0
RR,92,3192800621,Gold Moneo Vietnamese Restaurant,"SHOP NO. 3, G/F, INDIHOME, 138 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-06-01,22.3662691341556,114.11823953227992,1015.0
RR,92,3192800658,泰迷你廚房,"SHOP 51 & 56, 1/F, CHEONG ON BUILDING, 186-200 SAI LAU KOK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-07-06,22.37131000000005,114.12009,1002.0
RR,92,3192800694,川風味,"G/F, 136 CHUNG ON STREET, TSUEN WAN, NEW TERRITORIES",,2024-09-23,22.368542683482417,114.11621454829174,1006.0
RR,92,3192800719,八方雲集鍋貼水餃店(荃灣),"G/F AND COCKLOFT, 8 TSUEN WAN MARKET STREET, TSUEN WAN, NEW TERRITORIES",,2024-11-30,22.37191820161972,114.11640884080737,995.0
RR,92,3192800728,Amuse,"G/F, 417 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-12-17,22.374767461966144,114.11237873794158,989.0
RR,92,3192800764,香港仔一品魚蛋王,"SHOP 69, G/F (PODIUM B), WEALTHY GARDEN, 2-28 TSUEN FU STREET, 36-48 TSUEN WAH STREET, 1-27 TSUEN KWAI STREET, TSUEN WAN, NEW TERRITORIES",,2024-05-25,22.369197813034617,114.12178541259924,996.0
RR,92,3192800773,SPACE,"SHOP NO. 10-11, G/F, FORTUNE MANSION, 105-129 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",,2024-05-31,22.37277068308218,114.111432253435,991.0
RR,92,3192800782,Marco's Oyster Bar & Grill,"SHOP UG01-03, UG/F, CITYWALK 2, 18 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-06-07,22.36796009930221,114.11452190676448,1014.0
RR,92,3192800816,心泰苑泰國小廚,"SHOP 129A2-A4, PODIUM A, RIVIERA GARDENS, TSUEN WAN, NEW TERRITORIES",,2024-08-04,22.36310471386344,114.1134657548984,1008.0
RR,92,3192800825,SHUNDE CUISINE,"SHOP 2, G/F, KWONG YICK BUILDING, 315-323 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",,2024-08-16,22.368969531901627,114.11848545731908,1013.0
RR,92,3192800889,SHOOTER,"2/F, TIN WAH BUILDING, 38-44 CHUEN LUNG STREET, TSUEN WAN, NEW TERRITORIES",,2024-01-26,22.37122614978404,114.11633340367877,995.0
RR,92,3192800898,Thai house,"G/F, 219 MA WAN MAIN STREET, VILLAGE CENTRAL, MA WAN, TSUEN WAN, NEW TERRITORIES",,2024-01-26,22.3520628141016,114.05825310110032,1742.0
RR,92,3192800913,富傑牛腩,"SHOP B, G/F, FULLYTECH CENTRE, 18 TAK HOI STREET, TSUEN WAN, NEW TERRITORIES",,2024-05-04,22.369987807408904,114.11739949794368,1005.0
RR,92,3192800922,90°C,"SHOP NO. 6, G/F, FU YUNG BUILDING, 102-104 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",,2024-06-01,22.37258892151182,114.1108893575663,997.0
RR,92,3192800940,新井食堂,"G/F, BLOCK 94, SHAM TSENG VILLAGE, TSUEN WAN, NEW TERRITORIES",,2024-06-15,22.367093578151938,114.05882985985784,1061.0
RR,92,3192800959,THE HIDDEN GARDEN 1981 CAFE,"SHOP 1, G/F, TSUEN WAN TOWN HALL, 72 TAI HO ROAD, TSUEN WAN, NEW TERRITORIES",,2024-06-28,22.37085235881193,114.11272876621814,998.0
RR,92,3192800986,養心亭,"SHOP 49 & 58, 1/F, CHEONG NING BUILDING, 202-216 SAI LAU KOK ROAD, TSUEN WAN, NEW TERRITORIES",,2024-08-24,22.37104000000005,114.12039000000004,1002.0
RR,92,3192800995,川味美食,"SHOP 40, G/F (PODIUM B), WEALTHY GARDEN, 12-18 TSUEN FU STREET, TSUEN WAN, NEW TERRITORIES",,2024-10-20,22.369197813034617,114.12178541259924,996.0
RR,92,3192801013,正品蕃茄湯麵店,"SHOP D, G/F, WANSON HOUSE, 115-119 TSUEN WAN MARKET STREET, TSUEN WAN, NEW TERRITORIES",,2024-10-31,22.370649642483627,114.11957334453224,1004.0
RR,92,3192801022,松記,"SHOP B, G/F, TSUEN KING BUILDING, 83-93 HOI PA STREET, 3-5 TSUEN HING PATH, TSUEN WAN, NEW TERRITORIES",,2024-12-05,22.372288136916367,114.11527870880218,990.0
RR,92,3192801031,SOL,"SHOP A, G/F, IAU KEUNG BUILDING, 38-42 HAU TEI SQUARE, TSUEN WAN, NEW TERRITORIES",,2024-12-08,22.3712632397056,114.11571683088118,995.0
RR,92,3192801059,PACIFIC COFFEE COMPANY,"SHOP NOS. S2 & S3, LEVEL 1, PARK ISLAND-PIER, 8 PAK LAI ROAD, MA WAN, TSUEN WAN, NEW TERRITORIES",,2024-02-29,22.354128701777256,114.0627569491336,1741.0
RR,92,3192801068,YUE HOME,"G/F, TAK YAN HOUSE, STAGE 12, 20A HOI PA STREET, TSUEN WAN, NEW TERRITORIES",,2024-03-07,22.3738310357434,114.11179569275669,991.0
