TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE
RL,18,2218803709,君匯軒,香港中環士丹利街34-38號金禾大廈5樓,,2024-04-19
RL,18,2218803754,PASTIS,香港中環雲咸街65號地下,,2024-05-13
RL,18,2218803897,THE GLOBE,香港中環嘉咸街45-53號嘉利大廈地庫A號鋪,,2024-06-10
RL,18,2218803903,ANIMA,香港士丹利街11號 STANLEY 11 8樓,#G#H,2024-06-17
RL,18,2218803921,Otto e Mezzo 8½ BOMBANA,香港中環遮打道18號歷山大廈2樓202號舖,#F#G#H,2024-06-20
RL,18,2218803958,QUIERO MAS RESTAURANT AND BAR,香港中環威靈頓街2-8號威靈頓廣場20字樓,#E#F,2024-07-05
RL,18,2218804021,THE COFFEE ACADEMICS,香港中環羅便臣道30-32號寶時大廈地下B及C舖,#F,2024-07-28
RL,18,2218804030,LA POSTRE,香港上環永樂街50號昌盛大廈3樓,,2024-08-09
RL,18,2218804049,CLEO,香港中環荷李活道30號地下,,2024-08-15
RL,18,2218804058,坤記煲仔小菜,香港德輔道西268號明興大廈地下,,2024-08-15
RL,18,2218804067,沒有記錄,香港石塘咀皇后大道西425Q號地下(後鋪),,2024-08-25
RL,18,2218804076,越僑,香港中環鐵行里12號地下,,2024-08-29
RL,18,2218804094,LAU BISTRO,香港中環結志街46號地下,#G#H,2024-09-16
RL,18,2218804155,品越越式料理,香港金鐘夏愨道16號遠東金融中心地下C2號鋪,,2024-10-05
RL,18,2218804182,WESTWOOD CARVERY,香港和安里1-3號及德己立街17-19號德和大廈地下2號舖,#F,2024-10-12
RL,18,2218804191,營拉麵,香港西營盤德輔道西247號地下,,2024-10-13
RL,18,2218804216,客尚來,香港西區皇后大道西455-485號龍暉花園地下23號鋪,,2024-10-14
RL,18,2218804261,The Farm,香港厚和街47號地下C號鋪,#G#H,2024-10-31
RL,18,2218804270,Braza Churrascaria Brazilian Steakhouse,香港德己立街58-62號協興大廈3樓,,2024-11-10
RL,18,2218804298,新森林,香港中環威靈頓街99號威基商業中心地下低層D鋪,,2024-11-17
RL,18,2218804313,十二味,香港西營盤皇后大道西399-401號利時大廈地下及高層地下,,2024-11-21
RL,18,2218804322,越北牛肉粉專門店,香港皇后大道西389-391號地下,,2024-11-22
RL,18,2218804340,Ramato,香港太平山街21-27號及荷李活道208-214號太平大廈地 下A舖及一樓A舖部份及B舖,,2024-11-24
RL,18,2218804395,LIBERTY EXCHANGE KITCHEN AND BAR,香港中環康樂廣場8號交易廣場平台1樓103號舖 及2樓206-207號舖,,2024-12-06
RL,18,2218804429,Le Salon de The - ifc,香港中環金融街8號國際金融中心 第二層2045A號鋪及部份商場,,2024-12-12
RL,18,2218804483,星橋,香港中環嘉咸街35-39號嘉豪大廈地下3號鋪,,2024-01-27
RL,18,2218804562,SUMAC,香港中環己連拿利8號低層地下,,2024-03-28
RL,18,2218804580,翠玉軒/紫玉蘭,香港中環康樂廣場8號交易廣場1及2期3樓部份及4樓,#G#H,2024-04-06
RL,18,2218804605,ABBRACCIO,香港中環雲咸街75-77號嘉兆商業大廈5樓,#G#H,2024-04-18
RL,18,2218804632,一樂燒鵝,香港中環士丹利街34-38號金禾大廈地下1號舖,,2024-05-08
RL,18,2218804650,HOLLiWOOD BAHAMA,香港中環荷李活道238號地下,#F,2024-05-10
RL,18,2218804702,Chutney,香港中環雲咸街75-77號4樓,,2024-05-16
RL,18,2218804711,上環鳳城酒家,香港上環干諾道西3號億利商業大廈地庫全層及地下H舖,,2024-05-22
RL,18,2218804720,JACK'S PIZZERIA,香港西環第二街1號地下G舖,,2024-05-22
RL,18,2218804766,燒烤堂,香港中環安慶臺1號安慶大廈地下高層A舖,#G#H,2024-06-06
RL,18,2218804793,616,香港西環皇后大道西384號地下,,2024-06-08
RL,18,2218804818,Jab Jab,"香港士丹利街11號STANLEY11,12樓",#G#H,2024-06-12
RL,18,2218804827,MOSTACCIOLI,香港中環伊利近街16號地下(部份)地庫,,2024-06-16
RL,18,2218804845,Ebeneezer's,香港中環荷李活道24號地下及閣樓部份,,2024-06-20
RL,18,2218804881,Feather and Bone,香港些利街38號SOHO38鋪層1全層,,2024-07-28
RL,18,2218804906,美心皇宮,香港干諾道中168-200號信德中心 (平台)地庫B13至B18號舖地下部份及一樓部份,#G,2024-08-11
RL,18,2218804924,大頭蝦東南亞料理,香港西環水街1C-1K號東利大樓地下A2-A3鋪,,2024-08-22
RL,18,2218804951,BELON,香港中環伊利近街1-5號地下(部份)及1樓,#E#F,2024-09-07
RL,18,2218805042,大快活快餐,"香港上環德輔道中141號,干諾道中73號, 機利文街61-65號中保集團大廈地下 C1A, C1B, C1C及C2C號舖及地庫",,2024-10-11
RL,18,2218805051,Boomerang & Gram,香港中環德己立街55號地下低層1及2號鋪及鋪前露天座位 1及2,#A,2024-10-11
RL,18,2218805060,Pici,香港堅尼地城加多近街45-55號恆裕大廈地下5-9號舖,,2024-10-16
RL,18,2218805079,Green Orange Restaurant & Bar,香港上環永樂街50-54號昌盛大廈2樓,#F,2024-10-16
RL,18,2218805088,饗和民本格串燒‧旬鮮料理,香港海傍地段第14號餘下部份香港德輔道中68號 萬宜大廈萬宜商場2樓213號舖及213號舖外地方,#G#H,2024-10-25
RL,18,2218805112,文聚料理,香港西營盤水街39號偉安樓地下低層,,2024-11-14
RL,18,2218805121,龍邦燒味小廚茶餐廳,香港上環文咸東街36-38號地下B號舖,,2024-11-16
RL,18,2218805158,LA PAROLE,香港中環文咸東街22-26柏廷坊3樓,,2024-12-04
RL,18,2218805200,THE CHINA BAR,香港中環德己立街38-44號 好利商業大廈地下低層C舖及地下高層(部份),,2024-12-18
RL,18,2218805219,羅富記,香港中環 德輔道中140號地下,,2024-06-29
RL,18,2218805273,羅富記粥麵家,香港中環 擺花街50號地下及閣樓,,2024-06-29
RL,18,2218805282,美華茶餐廳,"香港中環鴨巴甸街8, 8 A, 10及10A 結志街39-41及45-49號新中環大廈地下D舖",,2025-01-10
RL,18,2218805291,嚐囍煲仔小菜,香港堅尼地城北街25號福安大廈地下B部份,,2024-01-11
RL,18,2218805316,尚善,香港中環文咸東街22-26號柏廷坊7樓,#G#H,2024-01-19
RL,18,2218805334,Flying Bao,香港中環嘉咸街49號地下C舖,#G#H,2024-02-21
RL,18,2218805343,Pizzeria Jacomax,香港上環永樂街28-34號東成商業大廈地下C鋪,,2024-03-06
RL,18,2218805352,千両,香港中環金融街8號國際金融中心商場3樓3099至3100號舖,#E#F#G#H,2024-03-07
RL,18,2218805398,添好運點心專門店,香港中環港鐵站第一層HOK 12A號舖,,2024-04-09
RL,18,2218805422,麥明記,香港西環皇后大道西309號地下,,2024-04-12
RL,18,2218805459,COA,香港善慶街6-10號華善樓地下低層A舖,,2024-05-01
RL,18,2218805486,嘉融酒店,香港堅尼地城爹核士街18號嘉融酒店3樓(部份),,2024-05-08
RL,18,2218805501,JIANG NAN BY CRYSTAL JADE,香港中環港景街1號國際金融中心商場2樓2018-2020號舖,,2024-05-13
RL,18,2218805574,西環冰室,香港皇后大道西540-546號 及和合街2-4號寶德大廈地下D鋪,,2024-05-21
RL,18,2218805583,肯德基,香港卑路乍街116-122A號1樓食肆B鋪,,2024-05-28
RL,18,2218805592,NEW PUNJAB CLUB,香港中環雲咸街34號世界商業大廈地下,,2024-05-31
RL,18,2218805608,Tea WG,香港中環港景街1號國際金融中心商場 平台第一層1022號鋪,,2024-06-10
RL,18,2218805626,KOME KUSHI,香港第一街8號縉城峰地下2號舖,#G#H,2024-06-14
RL,18,2218805635,粥君好,香港堅尼地城卑路乍街32A號地下,,2024-06-14
RL,18,2218805644,利寶會館,香港中環德己立街1-13號世紀廣場4樓,,2024-06-17
RL,18,2218805653,Neighborhood,香港中環荷李活道61-63號地下低層,,2024-06-18
RL,18,2218805662,書湘門第,香港西環皇后大道西420-422號地下B舖及閣樓,,2024-06-21
RL,18,2218805671,三小漁,香港皇后大道中139號THE L PLACE 5樓,,2024-06-21
RL,18,2218805723,太吉,香港堅尼地城厚和街28號順昌大廈地下B鋪,#F#G,2024-07-15
RL,18,2218805769,Flying Pig Bistro,香港西營盤高街48-78號恆陞大廈地下7號舖,,2024-09-05
RL,18,2218805787,Spiga,香港皇后大道中31號陸海通大廈3樓 及3樓頂層平台露天座位間,#F,2024-09-16
RL,18,2218805796,花串日本料理,香港中環威靈頓街2-8號威靈頓廣場8字樓,#G#H,2024-09-18
RL,18,2218805811,石田屋燒肉,香港中環德己立街1-13號世紀廣場3樓A號舖,#G#H,2024-10-03
RL,18,2218805820,一緒一番酒場,香港中環史丹利街11號史丹利1126樓,#G#H,2024-10-03
RL,18,2218805848,千両,香港中環德已笠街1-13號世紀廣場3樓B號舖,#E#F#G#H,2024-10-03
RL,18,2218805857,QUINARY,香港中環荷李活道56-58號中發大廈地下底層D舗,,2024-10-08
RL,18,2218805918,太興,香港中環租庇利街12-13號萬安大廈地下A和B鋪及閣樓,,2024-10-16
RL,18,2218805927,沒有記錄,香港西區皇后大道西239號3樓部份,,2024-10-21
RL,18,2218805936,AMMO,香港金鐘亞洲協會香港中心正義道九號低層,,2024-10-28
RL,18,2218805945,BELLA LEE,香港中環卑利街37號地下,,2024-11-01
RL,18,2218805954,PAISANO'S,香港中環荷李活道23號金珀苑地下,,2024-11-01
RL,18,2218805972,南記,香港上環德輔道中272-284號興業商業中心地下B舖,,2024-11-12
RL,18,2218806009,Simplylife Bakery Cafe,香港金鐘道93號金鐘廊1樓B05-B06號鋪,,2024-11-21
RL,18,2218806054,大頭蝦餐廳,香港皇后大道西238號地下,,2024-12-11
RL,18,2218806081,Roji Ura,香港中環德己立街20A號地下,,2024-12-16
RL,18,2218806106,NAGAHAMA NO. 1 RAMEN,香港中環九如坊14號地下,,2024-12-17
RL,18,2218806115,麵鮮醬油房周月,香港中環歌賦街5號地下及閣樓,,2024-12-17
RL,18,2218806124,DELI-O,香港干諾道中200號信德中心(平台)2樓268A號鋪,,2024-12-19
RL,18,2218806160,翡翠拉麵小籠包,香港金鐘金鐘道93號金鐘廊1樓E01-06號舖,,2024-01-23
RL,18,2218806188,Taste Restaurant,香港上環德輔道西28號宜必思香港中上環 5樓(部份)及6(部份),,2024-01-29
RL,18,2218806197,悅點居,香港西環北街23至25號福安大廈 地下A號舖,,2024-02-03
RL,18,2218806203,SPACE ASTRA,香港中環雲咸街60號中央廣場地下2號舗,,2024-02-06
RL,18,2218806212,IPPUDO,香港金鐘道93號金鐘廊1樓F04-F06號舖,#G#H,2024-02-13
RL,18,2218806249,瑞兆,香港上環蘇杭街29號尚圜地下(部分),#G#H,2024-02-29
RL,18,2218806258,南記,香港中環域多利皇后街5-8號鴻基大廈地下C及G-H舖,,2024-03-03
RL,18,2218806276,Filo,"香港中環士丹頓街52-56號明興樓地下上層A,B,C鋪",,2024-03-04
RL,18,2218806285,EBENEEZER'S KEBABS & PIZZ,中環蘭桂坊5號地下,,2024-03-04
RL,18,2218806319,麥當勞餐廳,香港中環皇后大道中287-299號永傑中心地下2A及2B舖,,2024-03-13
RL,18,2218806355,BUENOS AIRES POLO CLUB,香港中環雲咸街33號LKF TOWER 7樓,,2024-04-14
RL,18,2218806373,Boulangerie Bistronomique,香港堅尼地城爹核士街1A號裕福大廈地下1號舖,,2024-04-15
RL,18,2218806425,"東歐(烏克蘭,俄羅斯)餐廳",香港中環雲咸街63號巴力大廈1樓,,2024-04-23
RL,18,2218806452,新興發點心,香港西營盤德輔道西239號地下,,2024-04-28
RL,18,2218806489,Umami Factory,香港中環鴨巴甸街41-49號金豪大廈地下 上層2號舖,,2024-05-08
RL,18,2218806522,Pica Pica,香港上環德輔道中317-321號啓德商業大廈地下G及H舖,,2024-05-20
RL,18,2218806577,FUKURO,香港中環伊利近街1-5號地下1及2號舖,,2024-06-10
RL,18,2218806638,有馬日本料理,香港中環添美道1號中信大廈4樓401號舖,#F#G#H,2024-07-01
RL,18,2218806674,Enishiya,香港干諾道中200號信德中心2樓228-230號舖,#G#H,2024-07-11
RL,18,2218806692,ZINE HOUSE,香港干諾道西155號高樂花園2座1字樓102-106號舖,,2024-07-15
RL,18,2218806735,蟠龍粉麵茶餐廳,香港上環皇后大道中367-375號萬利商業中心地下A舖,,2024-07-21
RL,18,2218806744,RONIN,香港中環安和里2號及8號地下,#G#H,2024-08-07
RL,18,2218806762,STEKKA MASTER,香港西環高街65號地下,,2024-08-13
RL,18,2218806780,小雨天,香港永吉街21-27號誠興商業大廈地下A舖,,2024-08-21
RL,18,2218806799,湘聚小廚,香港石塘咀日富里13號地下,,2024-08-22
RL,18,2218806814,BRESOLA,香港西環吉席街78-86號娛安樓地下D舖,,2024-08-22
RL,18,2218806832,泰道泰國菜館,香港西環西邊街2號D地下,,2024-09-02
RL,18,2218806850,Shahrazad,香港中環雲咸街75-77號2樓,#F,2024-09-12
RL,18,2218806878,KEFI,香港上環文咸東街6號地下A鋪,#H,2024-09-18
RL,18,2218806896,健康食品拉麵,"香港威靈頓街97號威利大廈地下低層B,C及D號舖(4號舖)",,2024-10-03
RL,18,2218806911,新興食家,香港堅尼地城士美菲路8號地下C舖,,2024-10-10
RL,18,2218806939,鐵牛台灣牛肉麵,香港中環威靈頓街98-102號翡翠中心2樓,,2024-10-30
RL,18,2218806948,METROPOLITAIN,香港西營盤高街46號楊華閣地下C舗,,2024-10-30
RL,18,2218806966,益記小館,香港中環威靈頓街33號THE LOOP11字樓,,2024-11-10
RL,18,2218806975,Catch,香港西營盤第一街8號縉城峰2樓9及10號鋪,,2024-11-12
RL,18,2218806984,TRATTORIA QUEEN HOLLYWOOD,香港上環荷李活道258號地下及閣樓,,2024-11-12
RL,18,2218807002,Duddell's,香港中環都爹利街1號3樓及4樓,,2024-11-17
RL,18,2218807011,---,香港中環皇后大道中 287-299 號永傑中心地下 1 號舖,,2024-11-20
RL,18,2218807020,雲貴川風味米線,香港上環蘇杭街103號地下,,2024-11-24
RL,18,2218807048,Desire,香港蘭桂坊15及16號協興大廈6樓,#F#G#H,2024-11-27
RL,18,2218807057,THE PONTIAC,香港中環奧卑利街13號地下A舖,,2024-11-27
RL,18,2218807084,嘉興餐廳,"香港石塘咀皇后大道西590, 592, 594及596號兆宜 大廈地下4號舖",,2024-12-22
RL,18,2218807127,味源一方,香港山道39號富賢閣地舖,,2024-01-28
RL,18,2218807163,長龍食府,香港上環畢街11號地下,,2024-02-26
RL,18,2218807206,寶彩軒,香港上環德輔道中279號豐和大廈2樓,,2024-03-12
RL,18,2218807224,竹園海鮮飯店,"香港上環干諾道西21-24號及新街市街43-47號 海景商業大廈地下C, D, E及F號舖",,2024-03-20
RL,18,2218807251,Brut!,香港西營盤第二街1-11號 東祥大廈地下C舖,#F,2024-03-23
RL,18,2218807279,太興,香港堅尼地城士美非路41A-43號美菲閣地下7號舖,,2024-03-25
RL,18,2218807297,CHACHAWAN,香港上環荷李活道206號地下低層(大部份)及閣樓,,2024-04-03
RL,18,2218807303,松記糖水店,香港西環皇后大道西522-530號再發大廈地下4號舖,,2024-04-03
RL,18,2218807349,金星餐廳,香港皇后大道西210-218號華利大廈地下D舖,,2024-04-21
RL,18,2218807358,BRICK LANE,香港中環添美道1號 中信大廈4樓404號室,,2024-04-23
RL,18,2218807367,RICOS TAPAS RESTAURANT,香港高街46號楊華閣地下A舖,,2024-05-01
RL,18,2218807400,FISH & CHICK,香港堅尼地城新海旁街25號嘉富大廈(A座)地下6號舖,,2024-05-15
RL,18,2218807428,YARDLEYS,香港中環卑利街62-64號發利樓地下A舖,,2024-05-15
RL,18,2218807446,富城薈,香港皇后大道西409號怡景花園地下(部份),,2024-05-18
RL,18,2218807455,Nu Nu,香港中環和安里4-5號地下,#F#G#H,2024-05-21
RL,18,2218807482,CIAK,香港中環皇后大道中15號LANDMARK ATRIUM 3樓 327-333號舖,,2024-05-26
RL,18,2218807491,Suit Coffee & Sake,香港上環蘇杭街87-89號地下,,2024-05-27
RL,18,2218807516,天一酒家,香港金鐘道88號太古廣場LG1層003號舖,,2024-06-04
RL,18,2218807534,牛壽司,香港中環伊利近街7號地下,#G#H,2024-06-09
RL,18,2218807552,MORA,"香港上環嚤囉上街40A-40B,24-40號及 荷里活道181-199號華冠大廈地下低層3號鋪",,2024-06-15
RL,18,2218807598,湯煲私房火鍋,香港永樂街1-3號世瑛大廈4樓,,2024-07-02
RL,18,2218807604,唐人館,香港中環皇后大道中15號 置地廣場中庭4樓411-413號舖,,2024-07-02
RL,18,2218807622,Embla,香港上環差館里上街11號地下A及C號鋪,,2024-07-03
RL,18,2218807640,麥當勞餐廳,香港中環港景街1號國際金融中心商場2樓2022號舖,,2024-07-13
RL,18,2218807659,好客山東,香港上環畢街17號地下,,2024-07-16
RL,18,2218807756,KUKI IZAKAYA,香港高街80-86號麗賢閣地下A及B號舖,#F#G#H,2024-08-28
RL,18,2218807774,卅二公館,香港中環德輔道中4-4A號渣打銀行大廈地庫,,2024-09-02
RL,18,2218807853,ONO JAPANESE RESTAURANT,香港中環士丹利街11號STANLEY 11 9樓,#F#G#H,2024-09-22
RL,18,2218807871,---,"香港堅尼地城科士街 36 號聯興新樓地下 A, B及F舖",,2024-10-06
RL,18,2218807880,Thai On High Street,香港西環高街39-41號金輪大廈地下A舖,,2024-10-09
RL,18,2218807899,Align,"香港中環伊利近街28號萬城閣1/F, 1號舖及2號舖",,2024-10-09
RL,18,2218807905,上環泉章居大飯店有限公司,香港干諾道中130-136號誠信大廈1樓及地下C號舖,,2024-10-19
RL,18,2218807914,翠湖海鮮飯店,香港堅尼地城新海旁街23號卿旺大廈1樓及地下,,2024-10-20
RL,18,2218807923,LA VACHE!,香港中環卑利街48號嘉利大廈地庫B舖,,2024-10-27
RL,18,2218807996,SOHO VIET,香港士丹頓街9-11號地下低層,,2024-11-10
RL,18,2218808032,WAFFLING BEANS LIMITED,香港堅尼地城北街4-8號五福大廈地下9C號舖,,2024-11-12
RL,18,2218808041,The Envoy Room 309,香港皇后大道中74號中環‧石板街酒店3樓4號鋪,,2024-11-12
RL,18,2218808069,BUN CHA VIETNAMESE SO2,香港堅尼地城厚和街6-18號地下A及B號舖,,2024-11-23
RL,18,2218808078,Lockdown,香港中環荷李活道27號地下,,2024-11-23
RL,18,2218808087,298 NIKUYA ROOM,香港士丹利街60號明珠行2樓,,2024-11-24
RL,18,2218808102,髭,香港衛城道9A-9C號活倫大廈地下A號鋪,#G#H,2024-11-27
RL,18,2218808148,FLM,香港中環蘇杭街62號及皇后大道中237號太興中心第一座地下 低層及地下A鋪,,2024-12-28
RL,18,2218808175,88 KEBAB,香港高街43號地下,,2024-12-28
RL,18,2218808184,一宝香港,香港中環鴨巴甸街39號地下,#G#H,2025-01-08
RL,18,2218808193,Monteverdi Restaurant and Bar,香港中環威靈頓街33號 THE LOOP 7樓,,2024-01-14
RL,18,2218808209,Sake Central,香港中環鴨巴甸街35號元創方A座1樓S109-S113小部份,,2024-01-15
RL,18,2218808218,BOMBAY DREAMS INDIAN CUISINE,香港中環雲咸街46-48號雲明行1字樓,,2025-01-18
RL,18,2218808227,旅,香港中環皇后大道中74號石板街酒店2樓3號舖,#G,2024-01-19
RL,18,2218808236,LOUISE,香港中環鴨巴甸街35號元創方JPC地下低層及地下,,2024-01-22
RL,18,2218808263,KRUA WALAIPHAN,香港西營盤高宏閣高街29號地下,,2024-02-02
RL,18,2218808290,山下,香港中環士丹利街11號STANLEY 11 1樓,#G#H,2024-02-16
RL,18,2218808324,森沃日本料理,香港西營盤東邊街38-42號地下C鋪,#G#H,2024-02-23
RL,18,2218808333,咪咪茶餐廳,香港上環文咸東街４８號地下,,2024-02-24
RL,18,2218808379,安客蔥雞,香港西區高街 53-65 號富裕大廈地下D舖,,2024-03-04
RL,18,2218808397,Tonkichi,香港中環港景街1號國際金融中心商場第三層平台 3013號舖,#F#G#H,2024-03-10
RL,18,2218808403,酉玉,香港中環己連拿利2號地下,,2024-03-09
