TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE
RL,63,2263801606,佛友源素食,"SHOP 8-10, G/F., FUNG CHEUNG HOUSE SHOPPING ARCADE, 340 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",,2023-01-12
RL,63,2263801660,Golden Cafe,"SHOP B, G/F, SILVER RIVER MANSION, 134-136 PEI HO STREET, SHAM SHUI PO, KOWLOON",,2023-03-03
RL,63,2263801697,九龍餐室,"MAJOR PORTION OF G/F, 282 YU CHAU STREET, SHAM SHUI PO, KOWLOON",,2023-03-24
RL,63,2263801730,BLOOM BY WANG JIA SHA,"UNIT G-23, LEVEL G, FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",,2023-05-03
RL,63,2263801758,順德美食餐廳,"SHOP 210, 211, 212 AND 218, 219, G/F, KAM YUCK BUILDING, 2 WAI CHI LANE, SHAM SHUI PO, KOWLOON",,2023-05-07
RL,63,2263801767,PIZZA HUT,"SHOP 89 & 90, 2ND FLOOR, THE PACIFICA MALL, 9 SHAM SHING ROAD, LAI CHI KOK, KOWLOON",,2023-05-19
RL,63,2263801785,Mcdonald's Restaurant,"SHOP NOS. 13A, 15 & 16, 2/F, THE PACIFICA MALL, 9 SHAM SHING ROAD, LAI CHI KOK, KOWLOON",,2023-06-18
RL,63,2263801800,Supreme WB,"SHOP NO. 80-86, 2/F, THE PACIFICA MALL, 9 SHAM SHING ROAD, LAI CHI KOK, KOWLOON",,2023-07-09
RL,63,2263801819,新容記小菜王,"G/F., 112 FUK WAH STREET, SHAM SHUI PO, KOWLOON",,2023-07-20
RL,63,2263801855,TAI HING,"SHOP 95, 2/F., PACIFICA MALL, 9 SHAM SHING ROAD, LAI CHI KOK, KOWLOON",,2023-08-06
RL,63,2263801907,銘翠軒,"SHOP NO. 4C, D & E, G/F., BANYAN MALL, 863 LAI CHI KOK RD., CHEUNG SHA WAN, KOWLOON",,2022-10-21
RL,63,2263801916,生龍清湯腩,"G/F, 99 FUK WING STREET, SHAM SHUI PO, KOWLOON",,2022-11-12
RL,63,2263801925,時時樂餐廳,"G/F, 14 CHEUNG FAT STREET, SHAM SHUI PO, KOWLOON",,2022-12-09
RL,63,2263801952,翠河餐廳,"SHOP 2-5, G/F, ONE MADISON, 305 CASTLE PEAK ROAD, KOWLOON",,2023-01-28
RL,63,2263801961,China House,"SHOPS 06-07, G/F, MANHATTAN MID-TOWN, 1 PO LUN STREET, KOWLOON",,2023-01-31
RL,63,2263802007,港城粉麵茶餐廳,"SHOP A5, G/F, SMILING PLAZA, 162-168 UN CHAU STREET, KOWLOON",,2023-03-22
RL,63,2263802043,Cheung Hing Roast Meat Restaurant,"G/F, PAK CHEUNG BUILDING, 45 PEI HO STREET, SHAM SHUI PO, KOWLOON",,2023-06-06
RL,63,2263802061,UN CHAU BEEF NOODLE,"SHOP I, G/F, GREEN COURT, 498 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",,2023-06-09
RL,63,2263802070,金和記海鮮菜館,"G/F, 145 KIU KIANG STREET, SHAM SHUI PO, KOWLOON",,2023-06-10
RL,63,2263802168,MING KEE,"SHOP 1, G/F, 17-25 SHUN NING ROAD, KOWLOON",,2022-10-11
RL,63,2263802186,La Barra,"SHOP A, G/F, EASEY BUILDING, 512-518 FUK WING STREET, CHEUNG SHA WAN, KOWLOON",,2022-11-09
RL,63,2263802195,金裝燉奶佬,"N21-22, G/F, STAGE 5, 6A-6B NASSAU STREET, MEI FOO SUN CHUEN, LAI CHI KOK, KOWLOON",,2022-11-18
RL,63,2263802229,兩三碗車仔麵,"SHOP B, G/F, 62 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",,2022-11-29
RL,63,2263802247,C2 LAB,"SHOP 5, G/F, KOON KAY MANSION, 157 FUK WING STREET, SHAM SHUI PO, KOWLOON",,2022-12-29
RL,63,2263802265,黃金冰室,"SHOP 9A, G/F, 253-263 SHUN NING ROAD, SHAM SHUI PO, KOWLOON",,2023-01-06
RL,63,2263802274,越食,"SHOP 16, G/F, 23 CHEUNG WAH STREET, SHAM SHUI PO, KOWLOON",,2023-01-10
RL,63,2263802308,McDonald's Restaurant,"FLATS A,B,C,D, E & F ON M/F, NEW PEI HO BUILDING, 104 PEI HO STREET & 178 APLIU STREET, SHAM SHUI PO, KOWLOON",,2023-01-26
RL,63,2263802317,Hong Kong Day,"SHOP NO. N10, N11-N12, G/F, MEI FOO SUN CHUEN, 1-15, 2-24 NASSAU STREET & 1-7 HUMBERT STREET, KOWLOON",,2023-02-20
RL,63,2263802326,雞仔去骨海南雞專門店,"SHOP 1, G/F., HOOVER MANSION, 493 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",#G#H,2023-02-23
RL,63,2263802344,KRETA AYER RESTAURANT,"SHOP N92 & N93, 1/F, 1-11, 15-17 MOUNT STERLING MALL, MEI FOO SUN CHUEN, 10-16 LAI WAN ROAD, KOWLOON",,2023-02-24
RL,63,2263802353,四海魚村,"SHOP 2, G/F, EVER RICH MANSION , 48 PEI HO STREET, SHAM SHUI PO, KOWLOON",,2023-04-18
RL,63,2263802380,萬發海鮮菜館,"SHOP A1 & A2, G/F, MING HING BUILDING, 149A KIU KIANG STREET, SHAM SHUI PO, KOWLOON",,2023-05-18
RL,63,2263802399,AUNTIE POLLY,"SHOP NO. 3B, G/F, YAU YAT LAU, 11-11C FA PO STREET, KOWLOON",,2023-05-25
RL,63,2263802423,麻辣佬,"SHOP NOS. 2-7, G/F, HIN FAI BUILDING, 129-135 CASTLE PEAK ROAD, KOWLOON",,2023-06-06
RL,63,2263802441,原野日本料理,"SHOP 6, PODIUM FLOOR, SHEK KIP MEI COMMERCIAL CENTRE, SHEK KIP MEI ESTATE, SHAM SHUI PO, KOWLOON",#G#H,2023-06-16
RL,63,2263802450,CAFE IMAGINE,"SHOP 1, G/F, BEACON LODGE, 338 SHUN NING ROAD, CHEUNG SHA WAN, KOWLOON",,2023-06-22
RL,63,2263802478,深鴻餐飲,"SHOP B, G/F, 41 SHEK KIP MEI STREET, SHAM SHUI PO, KOWLOON",,2023-07-06
RL,63,2263802487,德豐,"G/F, 145A KWEILIN STREET, SHAM SHUI PO, KOWLOON",,2023-07-10
RL,63,2263802548,616 牛肉火鍋專門店,"SHOP 1-4, G/F, LAI KWAN COURT, 438 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",,2022-08-11
RL,63,2263802557,巷弄,"SHOP 4, G/F, HONG FOOK BUILDING, 26-36 SHUN NING ROAD, KOWLOON",#G#H,2022-08-23
RL,63,2263802566,Yuen Long Bistro,"G/F, 1 UN CHAU STREET, SHAM SHUI PO, KOWLOON",,2022-08-25
RL,63,2263802584,鳳宴火鍋,"SHOP 4-6, G/F, SHUN KING COURT, 15 SHUN NING ROAD, SHAM SHUI PO, KOWLOON",,2022-09-04
RL,63,2263802618,昌哥廚房,"SHOP 27, PODIUM FLOOR, 11 BROADWAY STREET, MEI FOO SUN CHUEN, KOWLOON",,2022-10-02
RL,63,2263802636,新星餐廳,"G/F, 16 FUK WA STREET, SHAM SHUI PO, KOWLOON",,2022-11-14
RL,63,2263802663,Tai Hing,"SHOP C & D, G/F, 9 PO LUN STREET, LAI CHI KOK, KOWLOON",,2023-01-03
RL,63,2263802672,Caf'e Neo F,"G/F, 273 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",,2023-01-04
RL,63,2263802690,潮滙館,"SHOP NOS. 4 & 5, G/F, FEDERAL MANSION, 544-554 FUK WING STREET, SHAM SHUI PO, KOWLOON",#G,2023-03-01
RL,63,2263802706,三上水產,"SHOP C & D, G/F, 87-91 TAI PO ROAD, KOWLOON",#G#H,2023-03-07
RL,63,2263802742,McDonald's Restaurant,"UNIT 286B-289, 291 & 293 ON 2/F AND 325-328 ON 3/F, CHEUNG SHA WAN PLAZA, 833 CHEUNG SHA WAN ROAD, KOWLOON",,2023-04-09
RL,63,2263802751,Hakka Kitchen,"SHOP B, G/F, 193A CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",,2023-04-15
RL,63,2263802779,HEAVY TASTE,"G/F, NO. 11 UN CHAU STREET, SHAM SHUI PO, KOWLOON",,2023-04-24
RL,63,2263802821,Karayama,"SHOP L002, G/F, JUSCO LAI CHI KOK STORE, AQUAMARINE, 8 SHAM SHING ROAD, LAI CHI KOK, KOWLOON",#G#H,2023-05-30
RL,63,2263802830,McDonald’s Restaurant,"SHOP B2 & B3 ON GROUND FLOOR, AMPLE BUILDING, 1-13 WOH CHAI STREET, SHEK KIP MEI, KOWLOON",,2023-05-31
RL,63,2263802849,Kakurega Ramen Factory,"SHOP 7083, 7/F, APPLE MALL, DRAGON CENTRE, 37K YEN CHOW STREET, SHAM SHUI PO, KOWLOON",,2023-06-03
RL,63,2263802867,Shaan Indian Restaurant,"SHOP NO. B, G/F, MING FAI BUILDING, 56 YEN CHOW STREET, SHAM SHUI PO, KOWLOON",,2023-06-10
RL,63,2263802876,Ootoya Gohandokoro,"SHOP L003, G/F,  AQUAMARINE, 8 SHAM SHING ROAD, KOWLOON",#G#H,2023-06-13
RL,63,2263802885,CURRY HOUSE COCO ICHIBANYA,"SHOP L008, G/F, JUSCO LAI CHI KOK STORE, AQUAMARINE, 8 SHAM SHING ROAD, KOWLOON",,2023-06-14
RL,63,2263802894,Basil Thai,"SHOP L005, G/F, AQUA MARINE, 8 SHAM SHING ROAD, LAI CHI KOK, KOWLOON",,2023-06-14
RL,63,2263802919,Royal Ming Garden Restaurant,"SHOP L004, G/F, AQUAMARINE, 8 SHAM SHING ROAD, LAI CHI KOK, KOWLOON",,2023-06-28
RL,63,2263802928,Koon Thai Hai Nam Chicken,"G/F, KAM FOOK BUILDING, 72 FUK WING STREET, SHAM SHUI PO, KOWLOON",,2023-07-04
RL,63,2263802937,漢發麵家,"G/F & M/F, 192 TAI NAN STREET, SHAM SHUI PO, KOWLOON",,2023-07-15
RL,63,2263802964,富喜飯店,"G/F, 334 LAI CHI KOK ROAD, SHAM SHUI PO, KOWLOON",,2023-07-31
RL,63,2263802982,紅火雞煲,"SHOP 9, G/F, HONG FOOK BUILDING, 26-36 SHUN NING ROAD, SHAM SHUI PO, KOWLOON",,2023-08-16
RL,63,2263803000,Fantastic Life,"WEST WING, G/F, WAI OI BLOCK, CARITAS MEDICAL CENTRE, 111 WING HONG STREET, SHAM SHUI PO, KOWLOON",,2022-09-12
RL,63,2263803019,Capital Canton,"ENTRY OF G/F AND 1/F, PHASE 4, MEI FOO SUN CHUEN, 73 BROADWAY, KOWLOON",,2022-09-26
RL,63,2263803037,Sun Tau Kee,"G/F, 129 PEI HO STREET, SHAM SHUI PO, KOWLOON",,2022-12-09
RL,63,2263803046,Hakka Hut．Leisure Place,"PORTION OF G/F & 1/F, HAPPY MANSION, 201 PEI HO STREET, 222-230 TAI PO ROAD, KOWLOON",,2022-12-17
RL,63,2263803064,太子海鮮菜館,"SHOP C (ALSO KNOWN AS 481 UN CHAU STREET) & SHOP D (ALSO KNOWN AS 483 UN CHAU STREET), G/F, SHIU HANG BUILDING, NO. 477-483 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",,2022-12-26
RL,63,2263803073,K F C,"UNITS 212-215, 2/F, CHEUNG SHA WAN PLAZA, 833 CHEUNG SHA WAN ROAD, KOWLOON",,2023-01-08
RL,63,2263803082,越泰軒,"G/F, 274 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",,2023-01-10
RL,63,2263803091,Golden Traditional Noodles,"SHOP NO. 8, G/F, UN CHAU SHOPPING CENTRE CAR PARK, UN CHAU ESTATE, 303 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",,2023-01-14
RL,63,2263803107,YURAKUTEI JAPANESE RESTAURANT,"SHOP N29B2, 3 & 5, G/F, MEI FOO SUN CHUEN, 2-8 HUMBERT STREET, KOWLOON",#G#H,2023-01-22
RL,63,2263803116,Jigen,"SHOP NO. 7 & 8, 2/F, THE PACIFICA MALL, NO. 9 SHAM SHING ROAD, CHEUNG SHA WAN, KOWLOON",,2023-01-30
RL,63,2263803125,TEA HOUSE,"SHOP 6, G/F, MEI WUI HOUSE, SHEK KIP MEI ESTATE, PHASE 2, KOWLOON",,2023-02-24
RL,63,2263803134,Fairwood Fast Food,"SHOP NO. 4, G/F, ANCILLARY FACILITIES BLOCK, SHEK KIP MEI ESTATE, PHASE 2, KOWLOON",,2023-02-24
RL,63,2263803143,NEWAY KARAOKE BOX,"THE WHOLE OF SECOND FLOOR, APOLLO BUILDING, NO. 170 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",#B#F#G#H,2023-02-28
RL,63,2263803152,Tin Yu Vegetarian,"G/F, 141 UN CHAU STREET, SHAM SHUI PO, KOWLOON",,2023-04-04
RL,63,2263803161,龍興燒臘茶餐廳,"G/F, NO. 407 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",,2023-04-07
RL,63,2263803189,和順記,"G/F, 6 KIM SHIN LANE, CHEUNG SHA WAN, SHAM SHUI PO, KOWLOON",,2023-03-25
RL,63,2263803198,GLORIOUS SEAFOOD RESTAURANT,"UNIT 210, 2/F, CHEUNG SHA WAN PLAZA, 833 CHEUNG SHA WAN ROAD, LAI CHI KOK, KOWLOON",,2023-04-17
RL,63,2263803204,HOTPOT KITCHEN,"G/F, 14 FUK WING STREET, SHAM SHUI PO, KOWLOON",#G#H,2023-04-23
RL,63,2263803222,Simplylife Bakery Cafe,"PORTION A, UNIT L2-30, FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",,2023-06-06
RL,63,2263803231,蚊蚊豬老火鍋,"SHOP A, B & C, G/F, PAO HING HOUSE, 240-244 LAI CHI KOK ROAD, KOWLOON",,2023-06-16
RL,63,2263803259,嘉湖,"103/104, G/F, NAM FUNG HOUSE, NAM SHAN EST, SHEK KIP MEI, SHAM SHUI PO, KOWLOON",,2023-06-27
RL,63,2263803268,品香,"SHOP 204-205, PODIUM, NAM FUNG HOUSE, NAM SHAN ESTATE, SHEK KIP MEI, SHAM SHUI PO, KOWLOON",,2023-06-27
RL,63,2263803277,肥仔生滾湯飯專門店,"G/F, 232 KI LUNG STREET, SHAM SHUI PO, KOWLOON",,2023-07-02
RL,63,2263803295,Greyhound Cafe,"UNIT L2-42, LEVEL 2, FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",,2023-07-07
RL,63,2263803338,BUDDY CAFÉ,"G/F, 336 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",,2022-09-01
RL,63,2263803347,PO HING HOP FAT CAFE,"G/F, 512 CASTLE PEAK ROAD, KOWLOON",,2022-09-08
RL,63,2263803356,巴辣仔烤魚雞煲,"SHOP 2, G/F, GOOD YEAR COURT, 55-61 SHUN NING ROAD, SHAM SHUI PO, KOWLOON",#H,2022-09-10
RL,63,2263803365,TOMATO SPECIAL CAFE,"GROUND FLOOR, NO. 13 UN CHAU STREET, KOWLOON",,2022-09-15
RL,63,2263803374,東方泛達酒店,"SHOP B, G/F, 156-158 TAI NAN STREET, SHAM SHUI PO, KOWLOON",,2022-10-06
RL,63,2263803383,冠華,"SHOP NO.8-9, G/F, HAND FAIR COURT, 255 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",,2022-09-17
RL,63,2263803408,EL Lounge,"G/F, SHEUNG HEE BUILDING, 42 CHEUNG SHA WAN ROAD, KOWLOON",,2022-11-10
RL,63,2263803417,Kam Ho Chinese Restaurant,"SHOP 1, 2, 5, 6, G/F, FURAMA BUILDING, 9-15 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",#G,2022-11-21
RL,63,2263803435,老地方茶餐廳,"SHOP NOS. 4, 5, 6, G/F, FUK LUNG BUILDING, NO. 191-199 FUK WA STREET, SHAM SHUI PO, KOWLOON",,2022-11-28
RL,63,2263803444,肥仔記,"G/F, 276 YU CHAU STREET, SHAM SHUI PO, KOWLOON",,2022-12-09
RL,63,2263803453,Wing Shing Restaurant,"G/F, 320 LAI CHI KOK ROAD, SHAM SHUI PO, KOWLOON",,2022-12-16
RL,63,2263803462,聚軒,"FLAT B, G/F, NAM FU BUILDING, 295-297 TAI NAN STREET, SHAM SHUI PO, KOWLOON",,2022-12-23
RL,63,2263803471,EAT TOGETHER,"G/F, 224 YU CHAU STREET, SHAM SHUI PO, KOWLOON",,2023-01-12
RL,63,2263803480,苡喬餐廳,"SHOP A, G/F, 526 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",,2023-01-16
RL,63,2263803499,美景小廚,"STALL NO. 2 & 3, POD/F, COOKED FOOD STALL, SHEK KIP MEI ESTATE COMMERCIAL COMPLEX, SHEK KIP MEI, KOWLOON",,2023-01-21
RL,63,2263803505,The Alchemist Cafe,"SHOP 1, 3, 4 & 5, G/F, KA ON BUILDING, 27-29 POPLAR STREET, SHAM SHUI PO, KOWLOON",,2023-01-26
RL,63,2263803523,愛文生,"G/F, 104 AND 106 YEE KUK STREET, SHAM SHUI PO, KOWLOON",,2023-03-13
RL,63,2263803550,鍋居,"SHOP NOS. 2-3, G/F, FUK LUNG BUILDING, 191-199 FUK WA STREET, SHAM SHUI PO, KOWLOON",,2023-04-18
RL,63,2263803569,棋子燒鵝,"NO 233, G/F, WELLCOME MANSION, 233-239 CHEUNG SHA WAN ROAD, KOWLOON",,2023-04-24
RL,63,2263803578,Fook Wan Loy Chinese Dim Sum Restaurant,"G/F, 247 YU CHAU STREET, SHAM SHUI PO, KOWLOON",,2023-05-11
RL,63,2263803587,Café de Coral,"SHOP NOS. 109 AND 109A, FIRST FLOOR, FORTUNE SHOPPING CENTRE,FORTUNE ESTATE, CHEUNG SHA WAN, KOWLOON",,2023-05-14
RL,63,2263803596,Humain Coffee,"G/F, 57 FUK WING STREET, SHAM SHUI PO, KOWLOON",,2023-05-18
RL,63,2263803602,GENKI SUSHI,"UNIT NO. 620, 6/F, DRAGON CENTRE, NO. 37K YEN CHOW STREET, SHAM SHUI PO, KOWLOON",#G#H,2023-05-27
RL,63,2263803639,Little Break Coffee & Kitchen,"SHOP G03, G/F, D2 PLACE, NO. 9 CHEUNG YEE STREET, CHEUNG SHA WAN, KOWLOON",,2023-06-03
RL,63,2263803657,COVA CAFFE,"MAJOR PORTION OF SHOPS LG1-10 AND LG1-11, FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",,2023-06-05
RL,63,2263803666,SAIZERIYA ITALIAN RESTAURANT,"UNIT NO. 410, 4/F, DRAGON CENTRE, NO. 37K YEN CHOW STREET, SHAM SHUI PO, KOWLOON",,2023-06-05
RL,63,2263803675,The Samintis,"SHOP 5-6, G/F, SUN MING COURT, 84-90 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",,2023-06-12
RL,63,2263803727,廣東燒味餐廳,"SHOP C & D, G/F, WING FAT BUILDING, NOS. 318, 318A, 320 & 320A UN CHAU STREET, KOWLOON",,2023-07-17
RL,63,2263803736,新樂富美食,"G/F, 271 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",,2023-07-23
RL,63,2263803754,DIM SUM GATHERING,"G/F, 152 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",,2023-08-11
RL,63,2263803763,五福園,"G/F, 131 PEI HO STREET, SHAM SHUI PO, KOWLOON",,2022-08-12
RL,63,2263803772,Umai Ramen Sumibiyaki,"SHOP G02, G/F, D2 PLACE, 9 CHEUNG YEE STREET, CHEUNG SHA WAN, KOWLOON",#G#H,2023-08-14
RL,63,2263803781,文記車仔麵,"SHOP C, G/F, INCLUDING THE YARD THEREOF & SHOP E, G/F, FUK WING BUILDING, NO. 111-117 FUK WING STREET, KOWLOON",,2022-08-21
RL,63,2263803790,有鑊氣、酸菜魚,"G/F, 174 YEE KUK STREET, SHAM SHUI PO, KOWLOON",,2023-08-25
RL,63,2263803806,堅記潮州粥,"SHOP 4 , PODIUM FLOOR, SHEK KIP MEI COMMERCIAL CENTRE, SHEK KIP MEI ESTATE, SHAM SHUI PO, KOWLOON",,2023-08-27
RL,63,2263803815,Fairwood Fast Food,"SHOP NOS. 30D, 2/F, THE PACIFICA MALL, 9 SHAM SHING ROAD, LAI CHI KOK, KOWLOON",,2022-09-09
RL,63,2263803851,Bun Hui Restaurant,"G/F & M/F (PORTION), 154 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",,2022-09-16
RL,63,2263803879,魚蛋皇牛雜粉面,"G/F, 285 YU CHAU STREET, SHAM SHUI PO, KOWLOON",,2022-09-21
RL,63,2263803888,冰室小菜館,"SHOP A, G/F, WING KEE COMMERCIAL BUILDING, 156-162 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",,2022-09-23
RL,63,2263803912,在乎餐廳小廚,"G/F, 176 KILUNG STREET, SHAM SHUI PO, KOWLOON",,2022-10-16
RL,63,2263803921,Foodporn,"SHOP D, G/F, SUNNING COURT, NO. 29-39 SHUN NING ROAD, SHAM SHUI PO, KOWLOON",,2022-10-23
RL,63,2263803958,回味茶餐廳,"SHOP 70A & 71, G/F, MEI FOO SUN CHUEN, 23C GLEE PATH, MEI FOO, KOWLOON",,2022-12-08
RL,63,2263803967,歡樂食堂,"PORTION A OF SHOP NO. 101, G/F, NOS. 69-119 BROADWAY, MEI FOO SUN CHUEN, SHAM SHUI PO, KOWLOON",,2022-12-11
RL,63,2263803985,Rustico,"SHOP G01, G/F, D2 PLACE, 9 CHEUNG YEE STREET, CHEUNG SHA WAN, KOWLOON",,2022-12-18
RL,63,2263803994,多發餐廳,"G/F, 568 FUK WA STREET, CHEUNG SHA WAN, KOWLOON",,2022-12-21
RL,63,2263804003,良記餐廳牛什粉麵,"G/F, 216 KI LUNG STREET, SHAM SHUI PO, KOWLOON",,2023-01-14
RL,63,2263804012,烤吧31,"SHOP E, G/F, SUN WING BUILDING, 25-31A FUK WING STREET, SHAM SHUI PO, KOWLOON",,2023-01-29
RL,63,2263804030,TEPPANRO,"G/F, 128 CAMP STREET, SHAM SHUI PO, KOWLOON",#G#H,2023-02-05
RL,63,2263804067,GENKI SUSHI,"SHOP NO. G09, G/F, MANHATTAN MID-TOWN, 1 PO LUN STREET, MEI FOO, KOWLOON",#G#H,2023-02-12
RL,63,2263804085,ZLIONG QING LILY HOTPOT,"SHOP 12, G/F, GOLDEN JADE HEIGHTS, NO. 482-492 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",,2023-02-17
RL,63,2263804094,YAKINIKU,"SHOP B, G/F, WA HING BUILDING, 146-150 UN CHAU STREET, SHAM SHUI PO, KOWLOON",,2023-02-23
RL,63,2263804100,GOLDEN STAR RESTAURANT,"2/F, RONDALL BUILDING, 168-178 TAI PO ROAD, SHAM SHUI PO, KOWLOON",,2023-03-01
RL,63,2263804119,大家食,"G/F, 80 FUK WING STREET, SHAM SHUI PO, KOWLOON",,2023-03-15
RL,63,2263804128,NETSUWHN THAILAND,"SHOP A, G/F, NO. 39 WONG CHUK STREET, SHAM SHUI PO, KOWLOON",#G#H,2023-03-29
RL,63,2263804137,荷里活冰室,"SHOP NO. 1, G/F, ONE WEST KOWLOON, 873 LAI CHI KOK ROAD, CHEUNG SHA WAN, KOWLOON",,2023-03-31
RL,63,2263804155,The Planet,"SHOP N20, G/F, STAGE 5, MEI FOO SUN CHUEN, 6A-6B NASSAU STREET, LAI CHI KOK, KOWLOON",,2023-04-19
RL,63,2263804164,Sam Chau Fish Noodles,"SHOP B, G/F, NO. 23 BOUNDARY STREET, KOWLOON",,2023-05-07
RL,63,2263804182,GENKI SUSHI,"SHOP NOS. 9D, 9H & 12B, 1/F, BANYAN MALL, 863 LAI CHI KOK ROAD, CHEUNG SHA WAN, KOWLOON",#G#H,2023-05-21
RL,63,2263804191,豐味泰飯壼,"G/F, NO. 1E UN CHAU STREET, SHAM SHUI PO, KOWLOON",,2023-05-28
RL,63,2263804207,1968 Bistro,"G/F, NO. 200 YU CHAU STREET, SHAM SHUI PO, KOWLOON",,2023-06-04
RL,63,2263804225,大中华飯店(分店),"G/F, NOS. 31, 33, 35 & 37 KIM SHIN LANE, SHAM SHUI PO, KOWLOON",,2023-06-21
RL,63,2263804234,發記腸粉粥品,"SHOP NO. 4, G/F, TSUI WAN MANSION, 155-163 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",,2023-06-25
RL,63,2263804243,Little Thai Bean Cuisine,"G/F, NO. 332 LAI CHI KOK ROAD, SHAM SHUI PO, KOWLOON",,2023-07-02
RL,63,2263804261,FU SHA ROASTED GOOSE SPECIALTY STORE RESTAURANT,"SHOP H, G/F, FU WAH COURT, 171-175 PRATAS STREET, KOWLOON",,2023-07-07
RL,63,2263804298,HK Diner,"SHOP 91-93 & SHOPFRONT AREA, 2/F, THE PACIFICA MALL, 9 SHAM SHING ROAD, LAI CHI KOK, KOWLOON",,2023-08-09
RL,63,2263804304,YU MAI,"SHOP NOS. 11 & 12A, 1/F, BANYAN MALL, NO. 863 LAI CHI KOK ROAD, CHEUNG SHA WAN, KOWLOON",,2022-08-17
RL,63,2263804322,來多客,"G/F, 154 & 156 UN CHAU STREET, SHAM SHUI PO, KOWLOON",,2022-08-25
RL,63,2263804331,譚仔雲南米線,"SHOP NOS. 215A-216 & 223-225, 2/F, DRAGON CENTRE, 37K YEN CHOW STREET, SHAM SHUI PO, KOWLOON",,2022-09-14
RL,63,2263804359,Genki Sushi,"SHOP G12, G/F, UN CHAU SHOPPING CENTRE, 303 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",#G#H,2022-09-23
RL,63,2263804377,KFC,"SHOP NO. G04, GROUND FLOOR, UN CHAU SHOPPING CENTRE, UN CHAU ESTATE, 303 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",,2022-10-18
RL,63,2263804386,Classic Show Room,"SHOP NO. F11 & F12, 1/F, UN CHAU SHOPPING CENTRE, UN CHAU ESTATE, 303 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",,2022-10-25
RL,63,2263804395,鴻昌燒臘飯店,"G/F, 218 KI LUNG STREET, SHAM SHUI PO, KOWLOON",,2022-10-26
RL,63,2263804438,Cafe de Coral,"SHOP NOS. F21 AND F22, FIRST FLOOR,UN CHAU SHOPPING CENTRE, UN CHAU ESTATE, 303 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON",,2022-11-16
RL,63,2263804447,譚仔三哥米線,"SHOP NOS. N84B & N85, 1/F, MOUNT STERLING MALL, NOS. 10-16 LAI WAN ROAD, MEI FOO SUN CHUEN, LAI CHI KOK, KOWLOON",,2022-11-18
RL,63,2263804483,鹿兒島日本料理,"SHOP B, G/F, WAH SHING BLDG., 19 CASTLE PEAK RD, SHAM SHUI PO, KOWLOON",#G#H,2022-12-01
RL,63,2263804508,HOI SHING RESTAURANT,"SHOP NO. 7 & 8, G/F, JOYFUL GARDEN, 33-39 PEI HO STREET, SHAM SHUI PO, KOWLOON",,2023-01-05
RL,63,2263804517,Greater China Club,"UNIT A, 10/F, D2 PLACE, 9 CHEUNG YEE STREET, CHEUNG SHA WAN, KOWLOON",,2023-01-14
RL,63,2263804526,Café de Coral,"SHOP NOS. 2, 3, 5, 6, 7, 8 & 9 ON GROUND FLOOR, HIGH POINT, NO. 188 TAI PO ROAD, KOWLOON",,2023-01-17
RL,63,2263804535,泰美味,"SHOP N09, G/F, MEI FOO SUN CHUEN, 1-15, 2-24 NASSAU STREET & 1-7 HUMBERT STREET, KOWLOON",,2023-01-18
RL,63,2263804562,MY DIAMOND CAFE,"SHOP 4 AND REAR PORTION OF SHOP 3, G/F, FU CHAK HOUSE, CHAK ON ESTATE, SHAM SHUI PO, KOWLOON",,2023-01-27
